"outname","scaff","start","end","win_size","num_sites","num_snps","Rho","FstWC","dxy","AFD","FixedDiff","FstH","FstN"
"TKOHRA_WS1000_MS1","scaffold_5",4591000,4592000,1000,253,23,0.118150540034918,0.0688535879996305,0.0141163184641446,-0.00279973649538867,0,0.102456755493221,0.0716165143759269
"TKOHRA_WS1000_MS1","scaffold_5",4595000,4596000,1000,341,30,0.133477857446978,0.0687348620480976,0.0162861332216171,-0.00612257366289624,0,0.0879162163204951,0.0628101173394912
"TKOHRA_WS1000_MS1","scaffold_5",4596000,4597000,1000,55,5,0.132076654178795,0.0465419123727521,0.00905539772727273,0.00227272727272727,0,0.0485524925257621,0.0423792441811963
"TKOHRA_WS1000_MS1","scaffold_5",4597000,4598000,1000,4,1,-2.77555756156289e-17,2.08166817117217e-17,0.00892857142857143,0.00892857142857143,0,0,0.0181818181818182
"TKOHRA_WS1000_MS1","scaffold_5",4600000,4601000,1000,55,9,0.0256740887593289,0.0154689719531618,0.0193558673469388,-0.000974025974025975,0,0.0645499631407379,0.0514914632919366
"TKOHRA_WS1000_MS1","scaffold_5",4606000,4607000,1000,224,19,0.167918685697104,0.0926333133070709,0.0129930739036686,-0.00280346513605442,0,0.113587459738498,0.0784089613054677
"TKOHRA_WS1000_MS1","scaffold_5",4607000,4608000,1000,211,21,-0.0279249726323725,-0.0107331096240382,0.026046809175882,-0.00213693297224103,0,0.012105113983057,0.0241513359648433
"TKOHRA_WS1000_MS1","scaffold_5",4608000,4609000,1000,190,25,0.0232255668414288,0.00721938660852039,0.00895647321428571,-0.00239661654135338,0,0.0150148474367353,0.024541840318052
"TKOHRA_WS1000_MS1","scaffold_5",4619000,4620000,1000,66,2,0.344155844155844,0.317691385511218,0.00757575757575758,-0.00568181818181818,0,0.370967741935484,0.242718446601942
"TKOHRA_WS1000_MS1","scaffold_5",4620000,4621000,1000,143,15,-0.00627131328446195,-0.00138238700869379,0.0146012841325341,0.0021540959040959,0,-0.00504538161266374,0.0148033865524829
"TKOHRA_WS1000_MS1","scaffold_5",4623000,4624000,1000,693,81,0.0560987829669507,0.0215948472154399,0.0185249604892462,0.00118961726104583,0,0.0346160355360409,0.0337338866462238
"TKOHRA_WS1000_MS1","scaffold_5",4624000,4625000,1000,309,44,0.118202233933388,0.0558727370767737,0.0255739279935275,-0.00495068577592849,0,0.0720318011060725,0.054379909482048
"TKOHRA_WS1000_MS1","scaffold_5",4625000,4626000,1000,73,9,-0.001777598193617,-0.000845644527707494,0.0271642903736837,-0.0104574363992172,0,0.0328490487184154,0.0356383486233227
"TKOHRA_WS1000_MS1","scaffold_5",4626000,4627000,1000,142,23,0.101473660068729,0.0408418828998511,0.0319134861250838,-0.0137282025486251,0,0.0529587798828039,0.0435161719638368
"TKOHRA_WS1000_MS1","scaffold_5",4627000,4628000,1000,480,83,0.08029003835849,0.030443398818817,0.0403957790798611,-0.00390625,0,0.0402510661172674,0.0373425215087228
"TKOHRA_WS1000_MS1","scaffold_5",4628000,4629000,1000,368,41,-0.0298310583100617,-0.0072478654011581,0.0176266498447205,-0.00286296583850932,0,-0.00586010083118643,0.0135448506661703
"TKOHRA_WS1000_MS1","scaffold_5",4629000,4630000,1000,133,12,0.0106504412373336,0.00404238128307791,0.0120637011853614,-0.0036922663802363,0,0.0214125049741389,0.0274650943155423
"TKOHRA_WS1000_MS1","scaffold_5",4630000,4631000,1000,727,92,0.093843737868169,0.0448768922606767,0.0281923539274719,-0.00906980742778542,0,0.0655380801726586,0.0507637301909548
"TKOHRA_WS1000_MS1","scaffold_5",4631000,4632000,1000,829,88,0.0726842242337945,0.0288919724468769,0.0197398122020219,-0.0037283158136596,0,0.0414147635944272,0.0374933286422946
"TKOHRA_WS1000_MS1","scaffold_5",4632000,4633000,1000,770,80,0.105068853053089,0.0433901496846366,0.0178785221474954,-0.00600649350649351,0,0.0547485064379049,0.0441011533171093
"TKOHRA_WS1000_MS1","scaffold_5",4633000,4634000,1000,822,84,0.0743437224400953,0.0246569886361279,0.0168055646072298,-0.00222128084810567,0,0.0294938666554697,0.0309712301107736
"TKOHRA_WS1000_MS1","scaffold_5",4634000,4635000,1000,705,70,0.0258163472125598,0.00724073787017094,0.0222992654508612,-0.00264902060114826,0,0.00942491389871429,0.0207172265039196
"TKOHRA_WS1000_MS1","scaffold_5",4635000,4636000,1000,335,35,0.0362379708328406,0.0143504266876171,0.0210290622778962,0.000377576403695807,0,0.0312982114918874,0.032824830079117
"TKOHRA_WS1000_MS1","scaffold_5",4640000,4641000,1000,115,6,-0.120291530397473,-0.023644264563143,0.00367460163413191,-0.000685817805383023,0,-0.0245173461263445,0.00523345089063484
"TKOHRA_WS1000_MS1","scaffold_5",4641000,4642000,1000,50,1,0.0277777777777778,0.0142857142857141,0.00583333333333333,-0.00333333333333333,0,0.0559006211180124,0.05
"TKOHRA_WS1000_MS1","scaffold_5",4642000,4643000,1000,44,2,0.167664670658683,0.0508877394100377,0.00351731601731602,-0.000270562770562771,0,0.0405053883314753,0.0404954740352549
"TKOHRA_WS1000_MS1","scaffold_5",4643000,4644000,1000,184,13,0.069249719654405,0.0328580900485628,0.0103620762163561,-0.00292766563146998,0,0.053443802095805,0.0444554699261118
"TKOHRA_WS1000_MS1","scaffold_5",4644000,4645000,1000,200,14,0.0196786178373473,0.00998320358586667,0.0106212797619048,-0.000647321428571429,0,0.0423747996442244,0.0388355875477912
"TKOHRA_WS1000_MS1","scaffold_5",4645000,4646000,1000,159,16,0.0422622259167283,0.0185903370806384,0.0124195118298892,-0.0023678496555855,0,0.0400823969958284,0.0388147123014313
"TKOHRA_WS1000_MS1","scaffold_5",4646000,4647000,1000,37,4,0.282719108673327,0.248310410239955,0.0354155175583747,-0.0128700128700129,0,0.270536861801528,0.175251835139343
"TKOHRA_WS1000_MS1","scaffold_5",4647000,4648000,1000,189,9,0.0445930880713489,0.0201347479284442,0.00289745527840766,0.00100781053162006,0,0.0445284604074774,0.042774254486574
"TKOHRA_WS1000_MS1","scaffold_5",4648000,4649000,1000,70,5,-0.0579969644543978,-0.030700518835004,0.00958758503401361,0.000722789115646259,0,0.0142177081594863,0.0247573964497041
"TKOHRA_WS1000_MS1","scaffold_5",4650000,4651000,1000,376,36,0.184974084440633,0.0840625597104362,0.0174861084726444,-0.0046700861195542,0,0.0918252853879573,0.0643484994049241
"TKOHRA_WS1000_MS1","scaffold_5",4651000,4652000,1000,959,60,0.134270867213371,0.0596041077773318,0.0134760678906599,-0.00149119866924872,0,0.071155065506693,0.0531819086173223
"TKOHRA_WS1000_MS1","scaffold_5",4652000,4653000,1000,804,81,0.024826307388096,0.00893670836485272,0.0231472612754679,-0.000518242122719735,0,0.0212543341770461,0.0274591988756355
"TKOHRA_WS1000_MS1","scaffold_5",4653000,4654000,1000,657,50,0.167605291412596,0.0651988380025391,0.00832806724287889,-0.00152886497064579,0,0.0677518662911237,0.0513114587741082
"TKOHRA_WS1000_MS1","scaffold_5",4654000,4655000,1000,847,56,0.0870688218630228,0.0293102964687403,0.0117414799080789,-0.00183420475628268,0,0.0338771336931406,0.033205304732227
"TKOHRA_WS1000_MS1","scaffold_5",4655000,4656000,1000,702,59,0.200994796901497,0.0878937624155567,0.01529414182874,0.00326236263736264,0,0.0926652001270924,0.064848939477947
"TKOHRA_WS1000_MS1","scaffold_5",4656000,4657000,1000,723,68,0.185877703163799,0.079110253304862,0.0251505418615118,-0.00174537311466772,0,0.0843754969841969,0.0604830044426077
"TKOHRA_WS1000_MS1","scaffold_5",4657000,4658000,1000,617,64,0.0878514957348339,0.033628746879934,0.0233235413290113,0.00033283167399861,0,0.0433537757274229,0.0384076093287333
"TKOHRA_WS1000_MS1","scaffold_5",4658000,4659000,1000,848,73,0.155099000722446,0.0621382822995737,0.0197490681856469,0.00384307614555256,0,0.0676253434274418,0.0508736562501563
"TKOHRA_WS1000_MS1","scaffold_5",4659000,4660000,1000,736,54,0.188930960899771,0.0724187872905044,0.0189629785762811,0.000964431288819876,0,0.0733216780135139,0.0540191314464779
"TKOHRA_WS1000_MS1","scaffold_5",4660000,4661000,1000,616,71,0.137718177513977,0.0631736974211449,0.0261732741155174,-0.00791637677798392,0,0.0762386340722611,0.0565069118064568
"TKOHRA_WS1000_MS1","scaffold_5",4661000,4662000,1000,562,44,0.0877477011041622,0.0286274385555566,0.0143719020081342,-1.85349940688018e-05,0,0.0324108787451966,0.0326314783685747
"TKOHRA_WS1000_MS1","scaffold_5",4666000,4667000,1000,574,53,0.194593935085134,0.0807103973473769,0.0140711200638792,0.000523685083789613,0,0.0834181807404509,0.0597583631781326
"TKOHRA_WS1000_MS1","scaffold_5",4667000,4668000,1000,480,74,0.187068540320653,0.0764595339548274,0.0236448257688492,-0.00339781746031746,0,0.0804509108683501,0.0579832085423733
"TKOHRA_WS1000_MS1","scaffold_5",4668000,4669000,1000,83,14,0.104071415506728,0.0445590910937158,0.0308193338831516,0.00224110728628801,0,0.0577373085631451,0.0466560625699093
"TKOHRA_WS1000_MS1","scaffold_5",4673000,4674000,1000,641,63,0.224695163069706,0.117859997187891,0.0222530887842657,-0.00160184978827725,0,0.127056350216433,0.0837097255302171
"TKOHRA_WS1000_MS1","scaffold_5",4674000,4675000,1000,454,44,0.0503346724426903,0.0152145554786909,0.0114176073788546,0.000619493392070484,0,0.0197194996767158,0.0263006115508735
"TKOHRA_WS1000_MS1","scaffold_5",4676000,4677000,1000,122,14,0.0951136651815742,0.0539464430936094,0.0189157117765139,-0.00526932084309133,0,0.0871546347281626,0.0624191432162879
"TKOHRA_WS1000_MS1","scaffold_5",4677000,4678000,1000,74,2,-0.0149253731343283,-0.0061551087402544,0.00126689189189189,-0.00126689189189189,0,0.021505376344086,0.0267379679144385
"TKOHRA_WS1000_MS1","scaffold_5",4678000,4679000,1000,92,11,0.0986328920032927,0.0391564148637207,0.0147030279503106,-0.00541860766045549,0,0.0483434661059997,0.0425868732788129
"TKOHRA_WS1000_MS1","scaffold_5",4679000,4680000,1000,208,8,0.164691861029116,0.0885001444717943,0.00781135020113815,-0.00182434752747253,0,0.109315918842818,0.0743593629540797
"TKOHRA_WS1000_MS1","scaffold_5",4681000,4682000,1000,286,45,0.270419393276299,0.0575301945767477,0.0488964160839161,0.000811688311688312,0,0.0401596782754375,0.0366807279379573
"TKOHRA_WS1000_MS1","scaffold_5",4682000,4683000,1000,211,30,0.0469665136051503,0.0111910861531083,0.0388125740521327,-0.00277166553825322,0,0.00685235685498261,0.01963898218236
"TKOHRA_WS1000_MS1","scaffold_5",4683000,4684000,1000,184,24,0.0831398117201845,0.0230813780928272,0.0132144272450828,-0.00369597567287785,0,0.0217246007175588,0.0271092691427847
"TKOHRA_WS1000_MS1","scaffold_5",4684000,4685000,1000,96,1,0.130470016207455,0.0507680526149827,0.00254991319444444,0.00151909722222222,0,0.0498642236877443,0.0454124189063948
"TKOHRA_WS1000_MS1","scaffold_5",4685000,4686000,1000,72,2,0.0108441469118254,0.00411197793962958,0.00173611111111111,-0.00173611111111111,0,0.032258064516129,0.032258064516129
"TKOHRA_WS1000_MS1","scaffold_5",4686000,4687000,1000,26,3,-0.0742295687343386,-0.0379197049965976,0.0104248430141287,-0.0053228021978022,0,0.0111546840958606,0.0235183443085607
"TKOHRA_WS1000_MS1","scaffold_5",4687000,4688000,1000,39,1,-0.0419354838709678,-0.019934282584885,0.0016025641025641,-0.0016025641025641,0,0.032258064516129,0.032258064516129
"TKOHRA_WS1000_MS1","scaffold_5",4688000,4689000,1000,88,2,0.0609756097560976,0.0159453302961276,0.00106534090909091,-0.00106534090909091,0,0.021505376344086,0.0267379679144385
"TKOHRA_WS1000_MS1","scaffold_5",4689000,4690000,1000,114,10,0.043015214384509,0.0141671449786354,0.0164131030701754,-0.0025062656641604,0,0.0220452021246688,0.0272334372777504
"TKOHRA_WS1000_MS1","scaffold_5",4690000,4691000,1000,690,64,0.0584307657038056,0.0186411040458235,0.0136164758022774,0.000109989648033126,0,0.0234285391715054,0.0278749557112098
"TKOHRA_WS1000_MS1","scaffold_5",4691000,4692000,1000,243,29,0.155358746224798,0.0457355828265085,0.0367740942827748,-0.00325176366843034,0,0.0410522423974783,0.03693391072079
"TKOHRA_WS1000_MS1","scaffold_5",4693000,4694000,1000,259,27,0.197638981322014,0.069567442435562,0.0132333157683923,-0.00313132009560581,0,0.0665431842799552,0.0507171284314141
"TKOHRA_WS1000_MS1","scaffold_5",4694000,4695000,1000,311,33,0.329497923118831,0.168532411701654,0.0203443792106875,0.00238765120195988,0,0.16043200901591,0.10383335512887
"TKOHRA_WS1000_MS1","scaffold_5",4703000,4704000,1000,34,3,0.0881809787626962,0.0279716865999512,0.00846901260504202,-0.00236344537815126,0,0.0323136339640466,0.0331069002502681
"TKOHRA_WS1000_MS1","scaffold_5",4704000,4705000,1000,68,10,0.230330073496205,0.0658007031909616,0.0144432773109244,-0.0117515756302521,0,0.0626099706744868,0.0484325635325029
"TKOHRA_WS1000_MS1","scaffold_5",4705000,4706000,1000,196,23,0.0794915579032785,0.028304726187207,0.0106947354834791,-0.00280915937803693,0,0.0383625401142334,0.0365782479716774
"TKOHRA_WS1000_MS1","scaffold_5",4706000,4707000,1000,42,3,0.0115740740740741,0.0041797166709393,0.00589923469387755,-0.00435799319727891,0,0.021795989537925,0.0272257797975625
"TKOHRA_WS1000_MS1","scaffold_5",4707000,4708000,1000,159,18,0.0578186624566021,0.0110098604830272,0.0251718562818209,-0.00319144953578916,0,-1.96094222437372e-05,0.0170329294674829
"TKOHRA_WS1000_MS1","scaffold_5",4714000,4715000,1000,234,34,0.00650285018540041,0.0012107323436584,0.0177641369047619,-0.00465506715506716,0,-0.00724496468458637,0.0122839629005877
"TKOHRA_WS1000_MS1","scaffold_5",4726000,4727000,1000,19,2,0.00651955867602804,0.00164440990982851,0.00383771929824561,0.000548245614035088,0,0,0.0189537528430629
"TKOHRA_WS1000_MS1","scaffold_5",4727000,4728000,1000,174,1,0.02,0.00513874614594045,0.000205254515599343,0.000205254515599343,0,0,0.0181818181818182
"TKOHRA_WS1000_MS1","scaffold_5",4728000,4729000,1000,196,19,0.269701676641235,0.130656102338243,0.00988805120262391,0.00104774052478134,0,0.13153973939945,0.0863187997810472
"TKOHRA_WS1000_MS1","scaffold_5",4729000,4730000,1000,66,14,0.329640571147218,0.140136054421769,0.0403941761363636,-0.00378787878787879,0,0.131088266572138,0.0859188544152745
"TKOHRA_WS1000_MS1","scaffold_5",4731000,4732000,1000,355,22,0.226651480637813,0.0764894298526586,0.012268926056338,-0.00176056338028169,0,0.0705048459424273,0.0523831996224634
"TKOHRA_WS1000_MS1","scaffold_5",4732000,4733000,1000,238,13,0.285189976859851,0.133847176269986,0.0152287477490996,0.000543967587034814,0,0.132999467470152,0.0877282174738699
"TKOHRA_WS1000_MS1","scaffold_5",4736000,4737000,1000,151,12,0.193611277944463,0.0729167052098386,0.0155621747871334,-0.00611005991800694,0,0.074113585108798,0.0555070934295635
"TKOHRA_WS1000_MS1","scaffold_5",4737000,4738000,1000,116,2,0.331117834663781,0.225236702795661,0.00578561165845649,-0.00324558702791461,0,0.234024298677259,0.150145631528514
"TKOHRA_WS1000_MS1","scaffold_5",4738000,4739000,1000,243,36,0.169835386668691,0.0782400710800473,0.0375767012051734,-0.00694444444444444,0,0.0885718498539097,0.0634307168341018
"TKOHRA_WS1000_MS1","scaffold_5",4739000,4740000,1000,80,3,-0.0646691973969631,-0.0299961011357014,0.00279017857142857,0.000223214285714286,0,0.00869565217391305,0.0241404535479151
"TKOHRA_WS1000_MS1","scaffold_5",4740000,4741000,1000,51,4,0.051294343240652,0.0132620358730103,0.00388071895424837,-0.00388071895424837,0,0.0203735144312394,0.0273162489439595
"TKOHRA_WS1000_MS1","scaffold_5",4741000,4742000,1000,305,28,0.253566610326042,0.135636923463083,0.0209885465456674,-0.0104752146760343,0,0.140836432671879,0.0921030237971424
"TKOHRA_WS1000_MS1","scaffold_5",4742000,4743000,1000,832,87,0.135549390542424,0.0531531915871136,0.0209675883198832,-0.00159898695054945,0,0.0594644539984913,0.0465076241418805
"TKOHRA_WS1000_MS1","scaffold_5",4743000,4744000,1000,488,49,0.167222705734455,0.0807946435408282,0.022582721933548,-0.00320184426229508,0,0.0931739624584406,0.0651608168265813
"TKOHRA_WS1000_MS1","scaffold_5",4750000,4751000,1000,68,6,0.124596784074967,0.0386473871326702,0.0165523240546218,-0.00203518907563025,0,0.0349421739019694,0.0363678069518144
"TKOHRA_WS1000_MS1","scaffold_5",4766000,4767000,1000,374,20,0.0813129159157288,0.0253839423439042,0.00844712885154062,-0.00227591036414566,0,0.0276994009744048,0.030349558330619
"TKOHRA_WS1000_MS1","scaffold_5",4767000,4768000,1000,859,57,0.158019990480724,0.0667649819010592,0.0129325913645435,0.000722393148178946,0,0.0739108640304899,0.0543059985984451
"TKOHRA_WS1000_MS1","scaffold_5",4768000,4769000,1000,279,43,0.103305739237634,0.0441626320568071,0.0293269245422183,-0.00547768390510326,0,0.0584673837718726,0.0471223417618475
"TKOHRA_WS1000_MS1","scaffold_5",4769000,4770000,1000,441,40,0.056651464086084,0.0209645332998188,0.0249882620281673,5.39898499082176e-05,0,0.0328614757754517,0.0337368258368149
"TKOHRA_WS1000_MS1","scaffold_5",4770000,4771000,1000,343,71,0.100761953191017,0.0400375233770772,0.0491749701885127,-0.00562699569623768,0,0.0514871326921702,0.043393175668359
"TKOHRA_WS1000_MS1","scaffold_5",4771000,4772000,1000,275,16,0.0119232476502218,0.00459853084287554,0.010816970727685,-0.00216991341991342,0,0.0239295953404496,0.0308314299099594
"TKOHRA_WS1000_MS1","scaffold_5",4772000,4773000,1000,419,18,-0.0114527525428993,-0.00289952696756658,0.0104435251875213,0.00131051824070917,0,-0.0017747835685072,0.0153085643336578
"TKOHRA_WS1000_MS1","scaffold_5",4773000,4774000,1000,953,54,0.0373561459353575,0.0111043683247552,0.00992723870109429,0.00148965672312997,0,0.0143863535084493,0.023466303302617
"TKOHRA_WS1000_MS1","scaffold_5",4774000,4775000,1000,401,24,0.125521765056649,0.0339598289908849,0.00862589619700748,0.00202618453865337,0,0.0289430065026138,0.0305498981670061
"TKOHRA_WS1000_MS1","scaffold_5",4775000,4776000,1000,117,2,-0.00943396226415093,-0.0023288309268747,0.000534188034188034,-0.000534188034188034,0,0,0.0158730158730159
"TKOHRA_WS1000_MS1","scaffold_5",4776000,4777000,1000,79,3,0.14792899408284,0.0385802469135802,0.00348747093774219,0,0,0.0301783264746228,0.0334928229665072
"TKOHRA_WS1000_MS1","scaffold_5",4781000,4782000,1000,52,7,0.279608543476702,0.233422078285998,0.0504807692307692,-0.0273866758241758,0,0.259488861255374,0.166403209309122
"TKOHRA_WS1000_MS1","scaffold_5",4782000,4783000,1000,47,4,0.0132450331125828,0.00337136929460583,0.00354609929078014,0.00177304964539007,0,0,0.0212765957446809
"TKOHRA_WS1000_MS1","scaffold_5",4783000,4784000,1000,105,15,-0.0563680682510664,-0.0119236371604986,0.0126886692176871,-0.00114795918367347,0,-0.0142070596183077,0.00888147717754654
"TKOHRA_WS1000_MS1","scaffold_5",4784000,4785000,1000,453,34,0.10591183129404,0.0259318428829906,0.00824981275622832,0.00194142226426995,0,0.0190505104532675,0.0259474157905823
"TKOHRA_WS1000_MS1","scaffold_5",4793000,4794000,1000,311,20,-0.0136850080500047,-0.00474257188524618,0.00841449672714745,-0.000732085438677079,0,0.00883732857015655,0.020641194554238
"TKOHRA_WS1000_MS1","scaffold_5",4796000,4797000,1000,22,1,-0.180701754385965,-0.0343036035435955,0.00294237012987013,-0.000202922077922078,0,-0.0344827586206897,0.000153964588144727
"TKOHRA_WS1000_MS1","scaffold_5",4799000,4800000,1000,233,10,0.253131810490144,0.103877258855388,0.00536161352953198,0.00243332311465359,0,0.0927094619033737,0.0676366306494362
"TKOHRA_WS1000_MS1","scaffold_5",4803000,4804000,1000,168,10,0.0438519017791775,0.0182091394583148,0.00946889172335601,-0.00271931689342404,0,0.038264239939135,0.0369449755223027
"TKOHRA_WS1000_MS1","scaffold_5",4804000,4805000,1000,380,21,-0.100059823528442,-0.0316403371435244,0.00631950971177945,0.000395520050125313,0,-0.0138297683571198,0.0108590633492746
"TKOHRA_WS1000_MS1","scaffold_5",4805000,4806000,1000,155,21,0.0767228597936237,0.0253342678270018,0.0339003696236559,-0.011760752688172,0,0.0298471333395776,0.0314486842245391
"TKOHRA_WS1000_MS1","scaffold_5",4806000,4807000,1000,245,16,0.0265993265993266,0.0085953650310086,0.0104671556122449,0.00114795918367347,0,0.0160921799375967,0.0239812829011503
"TKOHRA_WS1000_MS1","scaffold_5",4807000,4808000,1000,140,17,-0.0644329896907216,-0.0170727984124306,0.00764907525510204,-0.0022640306122449,0,-0.0114138748340029,0.0102753570051988
"TKOHRA_WS1000_MS1","scaffold_5",4808000,4809000,1000,525,7,0.00592400006223428,0.00212691803255742,0.00130952380952381,-0.000235260770975057,0,0.0203129943662903,0.0280826601453391
"TKOHRA_WS1000_MS1","scaffold_5",4810000,4811000,1000,56,3,2.77555756156289e-17,-6.93889390390723e-17,0.00595238095238095,-0.00595238095238095,0,0.0869565217391304,0.0666666666666667
"TKOHRA_WS1000_MS1","scaffold_5",4811000,4812000,1000,63,12,0.0466663804576482,0.0173153691025,0.0165613864593456,-0.00415721844293273,0,0.030320210717787,0.0349699504445928
"TKOHRA_WS1000_MS1","scaffold_5",4812000,4813000,1000,363,20,0.0330842177578314,0.0109741723070918,0.00834231549024569,-0.00168486816214089,0,0.0199863653378336,0.0265615868715565
"TKOHRA_WS1000_MS1","scaffold_5",4813000,4814000,1000,479,21,-0.0788700760193503,-0.0225878650632774,0.00723407675961825,-0.00053124067998807,0,-0.0124525924405921,0.00980087525445976
"TKOHRA_WS1000_MS1","scaffold_5",4814000,4815000,1000,355,35,0.0437070938215103,0.00754374185394368,0.0198998679577465,0.0011443661971831,0,-0.00414708321813658,0.0138042183448952
"TKOHRA_WS1000_MS1","scaffold_5",4815000,4816000,1000,740,60,-0.0383608274417387,-0.00730108893374199,0.0151314400337838,-0.00143581081081081,0,-0.0133522391586908,0.00924214417744917
"TKOHRA_WS1000_MS1","scaffold_5",4816000,4817000,1000,122,7,-0.00295342306574998,-0.000445349745566576,0.0149170003554701,0.00292740046838408,0,-0.0137086549126677,0.00968619385656472
"TKOHRA_WS1000_MS1","scaffold_5",4827000,4828000,1000,245,18,0.224347447005613,0.0780455192861088,0.0184573159620991,0.00513848396501458,0,0.0733340218568624,0.0539865103402144
"TKOHRA_WS1000_MS1","scaffold_5",4828000,4829000,1000,163,13,0.137647953219823,0.0711638376047573,0.00786271180251242,0.00422692082968157,0,0.0878237301905565,0.0647102704363351
"TKOHRA_WS1000_MS1","scaffold_5",4829000,4830000,1000,113,1,0.244107744107744,0.147527640236044,0.0015802781289507,-0.0015802781289507,0,0.148148148148148,0.0980392156862745
"TKOHRA_WS1000_MS1","scaffold_5",4830000,4831000,1000,173,4,-0.0873387833204248,-0.0375271943746359,0.00399979355904211,0.000593517753922378,0,-0.00206574941226346,0.0160513878524501
"TKOHRA_WS1000_MS1","scaffold_5",4833000,4834000,1000,207,11,0.181345453273671,0.133494841026132,0.0111499309868875,-0.00225730388773867,0,0.168410352618523,0.11055917298785
"TKOHRA_WS1000_MS1","scaffold_5",4834000,4835000,1000,36,9,0.329157381308925,0.201527944073483,0.0301752645502645,-0.0301752645502645,0,0.204599085050198,0.131991877422928
"TKOHRA_WS1000_MS1","scaffold_5",4835000,4836000,1000,21,2,-3.127388801761e-18,3.82835525732813e-18,0.00616496598639456,-0.00616496598639456,0,0.0467185761957731,0.0404420597421318
"TKOHRA_WS1000_MS1","scaffold_5",4836000,4837000,1000,144,7,0.0963302752293579,0.0469658565677651,0.00257316468253968,-0.00120907738095238,0,0.071396697902722,0.0541176470588235
"TKOHRA_WS1000_MS1","scaffold_5",4837000,4838000,1000,195,26,0.0455612459048115,0.0162699232149622,0.026324568288854,-0.00752442002442002,0,0.0285815287034154,0.0312569649856685
"TKOHRA_WS1000_MS1","scaffold_5",4838000,4839000,1000,43,4,0.186700767263427,0.0563572658708949,0.00664451827242525,0.00498338870431893,0,0.0555555555555555,0.0467289719626168
"TKOHRA_WS1000_MS1","scaffold_5",4839000,4840000,1000,248,34,0.0243566726511071,0.00532080704281369,0.0199341329273645,-0.00124207949308756,0,-0.0006889086372815,0.0174675563947554
"TKOHRA_WS1000_MS1","scaffold_5",4842000,4843000,1000,250,10,0.071349057212296,0.0332362347222647,0.00646619897959184,-0.00302380952380952,0,0.0639732363029584,0.0512091652914697
"TKOHRA_WS1000_MS1","scaffold_5",4843000,4844000,1000,671,74,0.0390010243916875,0.0171263028111759,0.0284954436785892,0.00363042012632177,0,0.038031957207069,0.0358009596274493
"TKOHRA_WS1000_MS1","scaffold_5",4844000,4845000,1000,596,58,0.06334522066125,0.0302436303910125,0.0242396874857325,0.001173497922659,0,0.0549667021784298,0.0444480127614115
"TKOHRA_WS1000_MS1","scaffold_5",4845000,4846000,1000,852,104,0.0720927817532995,0.0300330869325429,0.0255769643905097,-0.00210638832997988,0,0.0449955765240233,0.0389580526294785
"TKOHRA_WS1000_MS1","scaffold_5",4846000,4847000,1000,399,43,0.177623177462161,0.0828884168677707,0.020828438283208,-0.00744047619047619,0,0.0914987919195492,0.0640065015673421
"TKOHRA_WS1000_MS1","scaffold_5",4847000,4848000,1000,426,31,0.0887990028703241,0.0400932482029885,0.0173425535854013,0.000971104404202996,0,0.0593810017469981,0.0477389230831557
"TKOHRA_WS1000_MS1","scaffold_5",4848000,4849000,1000,532,28,0.0976970625239319,0.0326093307236131,0.00882577537593985,0.00224053437164339,0,0.0362435708364537,0.034448388888523
"TKOHRA_WS1000_MS1","scaffold_5",4849000,4850000,1000,537,74,0.0436285612565477,0.0169628939433044,0.024842115035027,-0.00548683160415004,0,0.0323212576824693,0.0328388844322061
"TKOHRA_WS1000_MS1","scaffold_5",4850000,4851000,1000,660,85,0.057131285336324,0.016236719926096,0.0302487768308081,-0.00309568903318903,0,0.0171897167859736,0.0251941859824481
"TKOHRA_WS1000_MS1","scaffold_5",4851000,4852000,1000,419,38,-0.000110233327209276,-3.38482530164398e-05,0.0181714541425162,-0.000500767132628708,0,0.0077159180345267,0.0201707174110129
"TKOHRA_WS1000_MS1","scaffold_5",4852000,4853000,1000,650,44,0.0451680885124319,0.016596667958925,0.0177300824175824,-0.00147664835164835,0,0.028089075123495,0.0301249408786567
"TKOHRA_WS1000_MS1","scaffold_5",4853000,4854000,1000,689,72,0.0179552169498998,0.0056506430841615,0.0235708670260557,0.000328288064137121,0,0.0125046319050798,0.0224127549820489
"TKOHRA_WS1000_MS1","scaffold_5",4854000,4855000,1000,628,61,0.0667265657519366,0.0241100673639011,0.0186648728958144,-0.00177718380345769,0,0.0330663149270086,0.0330569802571489
"TKOHRA_WS1000_MS1","scaffold_5",4855000,4856000,1000,788,49,0.133719967313631,0.053698274906841,0.0125537970978366,-0.00287043751510757,0,0.0608956317115569,0.0480546600672811
"TKOHRA_WS1000_MS1","scaffold_5",4856000,4857000,1000,139,15,0.168146042747252,0.0872088827270883,0.0250261525473499,-0.00814705378554299,0,0.105602675167134,0.0736107660696034
"TKOHRA_WS1000_MS1","scaffold_5",4864000,4865000,1000,534,44,0.0115833986475402,0.00331552704880528,0.0153898725922953,-0.00158005617977528,0,0.00727367924988271,0.0197782413378227
"TKOHRA_WS1000_MS1","scaffold_5",4865000,4866000,1000,391,30,0.0953564592086606,0.0363636336552998,0.0128512342436975,-0.00443764462306662,0,0.0468203872425869,0.0406055241929936
"TKOHRA_WS1000_MS1","scaffold_5",4866000,4867000,1000,34,3,0.0334786003337399,0.016127045260919,0.0101431197478992,-0.00669642857142857,0,0.0551708405346572,0.044706734687717
